week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
202139,3,1949,795,3103,32,13,51,76,OCCITANIE
202139,3,715,0,1581,12,0,26,32,HAUTS-DE-FRANCE
202139,3,274,0,745,8,0,22,28,NORMANDIE
202139,3,955,50,1860,25,2,48,52,PAYS-DE-LA-LOIRE
202139,3,1955,519,3391,38,10,66,93,PROVENCE-ALPES-COTE-D-AZUR
202138,3,1007,244,1770,18,5,31,44,GRAND EST
202138,3,593,0,1286,10,0,21,75,NOUVELLE-AQUITAINE
202138,3,1286,236,2336,16,3,29,84,AUVERGNE-RHONE-ALPES
202138,3,708,0,1511,25,0,53,27,BOURGOGNE-FRANCHE-COMTE
202138,3,1389,436,2342,41,13,69,53,BRETAGNE
202138,3,700,158,1242,27,6,48,24,CENTRE-VAL-DE-LOIRE
202138,3,53,0,150,15,0,43,94,CORSE
202138,3,3104,762,5446,25,6,44,11,ILE-DE-FRANCE
202138,3,680,0,1482,11,0,24,76,OCCITANIE
202138,3,632,0,1479,10,0,24,32,HAUTS-DE-FRANCE
202138,3,189,0,470,6,0,14,28,NORMANDIE
202138,3,1017,5,2029,26,0,52,52,PAYS-DE-LA-LOIRE
202138,3,885,0,1939,17,0,38,93,PROVENCE-ALPES-COTE-D-AZUR
202137,3,711,23,1399,13,1,25,44,GRAND EST
202137,3,434,0,989,7,0,16,75,NOUVELLE-AQUITAINE
202137,3,1143,192,2094,14,2,26,84,AUVERGNE-RHONE-ALPES
202137,3,162,0,518,6,0,18,27,BOURGOGNE-FRANCHE-COMTE
202137,3,1148,245,2051,34,8,60,53,BRETAGNE
202137,3,227,0,560,9,0,22,24,CENTRE-VAL-DE-LOIRE
202137,3,21,0,72,6,0,21,94,CORSE
202137,3,3144,423,5865,26,4,48,11,ILE-DE-FRANCE
202137,3,846,89,1603,14,1,27,76,OCCITANIE
202137,3,464,0,1187,8,0,20,32,HAUTS-DE-FRANCE
202137,3,180,0,448,5,0,13,28,NORMANDIE
202137,3,377,0,912,10,0,24,52,PAYS-DE-LA-LOIRE
202137,3,1562,191,2933,30,3,57,93,PROVENCE-ALPES-COTE-D-AZUR
202136,3,569,10,1128,10,0,20,44,GRAND EST
202136,3,352,0,839,6,0,14,75,NOUVELLE-AQUITAINE
202136,3,901,162,1640,11,2,20,84,AUVERGNE-RHONE-ALPES
202136,3,76,0,317,3,0,11,27,BOURGOGNE-FRANCHE-COMTE
202136,3,855,0,1739,25,0,51,53,BRETAGNE
202136,3,196,0,501,7,0,19,24,CENTRE-VAL-DE-LOIRE
202136,3,18,0,65,5,0,19,94,CORSE
202136,3,2297,34,4560,19,1,37,11,ILE-DE-FRANCE
202136,3,1148,265,2031,19,4,34,76,OCCITANIE
202136,3,311,0,817,5,0,13,32,HAUTS-DE-FRANCE
202136,3,74,0,248,2,0,7,28,NORMANDIE
202136,3,327,0,911,8,0,23,52,PAYS-DE-LA-LOIRE
202136,3,1024,0,2151,20,0,42,93,PROVENCE-ALPES-COTE-D-AZUR
202135,3,1058,0,2288,19,0,41,44,GRAND EST
202135,3,547,0,1183,9,0,19,75,NOUVELLE-AQUITAINE
202135,3,415,0,926,5,0,11,84,AUVERGNE-RHONE-ALPES
202135,3,151,0,540,5,0,18,27,BOURGOGNE-FRANCHE-COMTE
202135,3,1207,123,2291,35,3,67,53,BRETAGNE
202135,3,175,0,443,7,0,17,24,CENTRE-VAL-DE-LOIRE
202135,3,16,0,76,5,0,22,94,CORSE
202135,3,1581,0,3416,13,0,28,11,ILE-DE-FRANCE
202135,3,600,0,1224,10,0,20,76,OCCITANIE
202135,3,1056,34,2078,17,0,34,32,HAUTS-DE-FRANCE
202135,3,77,0,280,2,0,8,28,NORMANDIE
202135,3,366,0,892,9,0,23,52,PAYS-DE-LA-LOIRE
202135,3,1114,0,2314,22,0,45,93,PROVENCE-ALPES-COTE-D-AZUR
202134,3,1261,0,2963,22,0,52,44,GRAND EST
202134,3,900,62,1738,15,1,29,75,NOUVELLE-AQUITAINE
202134,3,514,0,1108,6,0,13,84,AUVERGNE-RHONE-ALPES
202134,3,268,0,875,9,0,30,27,BOURGOGNE-FRANCHE-COMTE
202134,3,690,0,1585,20,0,46,53,BRETAGNE
202134,3,145,0,370,6,0,15,24,CENTRE-VAL-DE-LOIRE
202134,3,8,0,57,2,0,16,94,CORSE
202134,3,1229,166,2292,10,1,19,11,ILE-DE-FRANCE
202134,3,703,0,1433,12,0,24,76,OCCITANIE
202134,3,668,0,1542,11,0,25,32,HAUTS-DE-FRANCE
202134,3,96,0,328,3,0,10,28,NORMANDIE
202134,3,411,0,1020,11,0,27,52,PAYS-DE-LA-LOIRE
202134,3,1791,0,3887,35,0,76,93,PROVENCE-ALPES-COTE-D-AZUR
202133,3,358,0,1059,6,0,18,44,GRAND EST
202133,3,677,0,1456,11,0,24,75,NOUVELLE-AQUITAINE
202133,3,557,0,1466,7,0,18,84,AUVERGNE-RHONE-ALPES
202133,3,158,0,441,5,0,15,27,BOURGOGNE-FRANCHE-COMTE
202133,3,78,0,331,2,0,9,53,BRETAGNE
202133,3,51,0,175,2,0,7,24,CENTRE-VAL-DE-LOIRE
202133,3,27,0,85,8,0,25,94,CORSE
202133,3,1043,0,2206,8,0,17,11,ILE-DE-FRANCE
202133,3,938,1,1875,16,0,32,76,OCCITANIE
202133,3,700,0,1744,11,0,28,32,HAUTS-DE-FRANCE
202133,3,48,0,216,1,0,6,28,NORMANDIE
202133,3,596,0,1579,15,0,40,52,PAYS-DE-LA-LOIRE
202133,3,1113,0,2484,22,0,49,93,PROVENCE-ALPES-COTE-D-AZUR
202132,3,390,0,1109,7,0,20,44,GRAND EST
202132,3,975,0,1987,16,0,33,75,NOUVELLE-AQUITAINE
202132,3,1274,0,2606,16,0,32,84,AUVERGNE-RHONE-ALPES
202132,3,108,0,437,4,0,15,27,BOURGOGNE-FRANCHE-COMTE
202132,3,116,0,283,3,0,8,53,BRETAGNE
202132,3,71,0,256,3,0,10,24,CENTRE-VAL-DE-LOIRE
202132,3,45,0,126,13,0,37,94,CORSE
202132,3,1236,0,2647,10,0,21,11,ILE-DE-FRANCE
202132,3,968,21,1915,16,0,32,76,OCCITANIE
202132,3,241,0,869,4,0,14,32,HAUTS-DE-FRANCE
202132,3,65,0,237,2,0,7,28,NORMANDIE
202132,3,109,0,428,3,0,11,52,PAYS-DE-LA-LOIRE
202132,3,2032,56,4008,40,1,79,93,PROVENCE-ALPES-COTE-D-AZUR
202131,3,774,0,1850,14,0,33,44,GRAND EST
202131,3,713,0,1579,12,0,26,75,NOUVELLE-AQUITAINE
202131,3,1172,2,2342,14,0,28,84,AUVERGNE-RHONE-ALPES
202131,3,19,0,157,1,0,6,27,BOURGOGNE-FRANCHE-COMTE
202131,3,13,0,66,0,0,2,53,BRETAGNE
202131,3,317,0,821,12,0,31,24,CENTRE-VAL-DE-LOIRE
202131,3,18,0,85,5,0,25,94,CORSE
202131,3,1997,0,4225,16,0,34,11,ILE-DE-FRANCE
202131,3,1678,287,3069,28,5,51,76,OCCITANIE
202131,3,199,0,776,3,0,12,32,HAUTS-DE-FRANCE
202131,3,332,0,782,10,0,23,28,NORMANDIE
202131,3,188,0,624,5,0,16,52,PAYS-DE-LA-LOIRE
202131,3,2474,0,5148,48,0,100,93,PROVENCE-ALPES-COTE-D-AZUR
202130,3,789,0,1797,14,0,32,44,GRAND EST
202130,3,802,0,1664,13,0,27,75,NOUVELLE-AQUITAINE
202130,3,1114,0,2372,14,0,29,84,AUVERGNE-RHONE-ALPES
202130,3,55,0,208,2,0,7,27,BOURGOGNE-FRANCHE-COMTE
202130,3,607,0,1651,18,0,48,53,BRETAGNE
202130,3,45,0,193,2,0,8,24,CENTRE-VAL-DE-LOIRE
202130,3,52,0,159,15,0,46,94,CORSE
202130,3,1597,0,3377,13,0,27,11,ILE-DE-FRANCE
202130,3,1138,50,2226,19,1,37,76,OCCITANIE
202130,3,413,0,1302,7,0,22,32,HAUTS-DE-FRANCE
202130,3,292,0,693,9,0,21,28,NORMANDIE
202130,3,104,0,395,3,0,11,52,PAYS-DE-LA-LOIRE
202130,3,1214,0,3047,24,0,60,93,PROVENCE-ALPES-COTE-D-AZUR
202129,3,680,0,1563,12,0,28,44,GRAND EST
202129,3,1402,258,2546,23,4,42,75,NOUVELLE-AQUITAINE
202129,3,849,66,1632,10,0,20,84,AUVERGNE-RHONE-ALPES
202129,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
202129,3,501,0,1229,15,0,36,53,BRETAGNE
202129,3,60,0,199,2,0,7,24,CENTRE-VAL-DE-LOIRE
202129,3,23,0,73,7,0,22,94,CORSE
202129,3,1049,0,2133,9,0,18,11,ILE-DE-FRANCE
202129,3,1095,106,2084,18,2,34,76,OCCITANIE
202129,3,615,0,1632,10,0,27,32,HAUTS-DE-FRANCE
202129,3,68,0,239,2,0,7,28,NORMANDIE
202129,3,327,0,923,8,0,23,52,PAYS-DE-LA-LOIRE
202129,3,1045,0,2520,20,0,49,93,PROVENCE-ALPES-COTE-D-AZUR
202128,3,385,0,972,7,0,17,44,GRAND EST
202128,3,892,0,1891,15,0,31,75,NOUVELLE-AQUITAINE
202128,3,302,0,722,4,0,9,84,AUVERGNE-RHONE-ALPES
202128,3,99,0,357,3,0,12,27,BOURGOGNE-FRANCHE-COMTE
202128,3,419,0,1085,12,0,31,53,BRETAGNE
202128,3,90,0,376,3,0,14,24,CENTRE-VAL-DE-LOIRE
202128,3,14,0,63,4,0,18,94,CORSE
202128,3,766,0,1843,6,0,15,11,ILE-DE-FRANCE
202128,3,639,0,1550,11,0,26,76,OCCITANIE
202128,3,391,0,1730,6,0,28,32,HAUTS-DE-FRANCE
202128,3,45,0,177,1,0,5,28,NORMANDIE
202128,3,288,0,926,7,0,23,52,PAYS-DE-LA-LOIRE
202128,3,819,0,1902,16,0,37,93,PROVENCE-ALPES-COTE-D-AZUR
202127,3,871,0,1769,15,0,31,44,GRAND EST
202127,3,376,0,957,6,0,15,75,NOUVELLE-AQUITAINE
202127,3,484,0,1387,6,0,17,84,AUVERGNE-RHONE-ALPES
202127,3,58,0,255,2,0,9,27,BOURGOGNE-FRANCHE-COMTE
202127,3,462,0,1085,13,0,31,53,BRETAGNE
202127,3,107,0,498,4,0,19,24,CENTRE-VAL-DE-LOIRE
202127,3,7,0,38,2,0,11,94,CORSE
202127,3,981,0,2160,8,0,18,11,ILE-DE-FRANCE
202127,3,578,0,1264,10,0,21,76,OCCITANIE
202127,3,135,0,564,2,0,9,32,HAUTS-DE-FRANCE
202127,3,90,0,387,3,0,12,28,NORMANDIE
202127,3,461,0,1343,12,0,35,52,PAYS-DE-LA-LOIRE
202127,3,488,0,1277,10,0,25,93,PROVENCE-ALPES-COTE-D-AZUR
202126,3,277,0,745,5,0,13,44,GRAND EST
202126,3,286,0,764,5,0,13,75,NOUVELLE-AQUITAINE
202126,3,390,0,989,5,0,12,84,AUVERGNE-RHONE-ALPES
202126,3,13,0,128,0,0,4,27,BOURGOGNE-FRANCHE-COMTE
202126,3,568,0,1183,17,0,35,53,BRETAGNE
202126,3,61,0,203,2,0,7,24,CENTRE-VAL-DE-LOIRE
202126,3,14,0,56,4,0,16,94,CORSE
202126,3,782,0,2023,6,0,16,11,ILE-DE-FRANCE
202126,3,665,0,1384,11,0,23,76,OCCITANIE
202126,3,310,0,977,5,0,16,32,HAUTS-DE-FRANCE
202126,3,32,0,250,1,0,7,28,NORMANDIE
202126,3,247,0,766,6,0,19,52,PAYS-DE-LA-LOIRE
202126,3,287,0,775,6,0,16,93,PROVENCE-ALPES-COTE-D-AZUR
202125,3,204,0,577,4,0,11,44,GRAND EST
202125,3,137,0,469,2,0,7,75,NOUVELLE-AQUITAINE
202125,3,336,0,813,4,0,10,84,AUVERGNE-RHONE-ALPES
202125,3,34,0,221,1,0,7,27,BOURGOGNE-FRANCHE-COMTE
202125,3,596,0,1202,17,0,35,53,BRETAGNE
202125,3,61,0,220,2,0,8,24,CENTRE-VAL-DE-LOIRE
202125,3,16,0,58,5,0,17,94,CORSE
202125,3,1213,0,2531,10,0,21,11,ILE-DE-FRANCE
202125,3,357,0,889,6,0,15,76,OCCITANIE
202125,3,180,0,777,3,0,13,32,HAUTS-DE-FRANCE
202125,3,32,0,148,1,0,4,28,NORMANDIE
202125,3,357,0,965,9,0,25,52,PAYS-DE-LA-LOIRE
202125,3,449,0,1159,9,0,23,93,PROVENCE-ALPES-COTE-D-AZUR
202124,3,197,0,686,3,0,12,44,GRAND EST
202124,3,240,0,662,4,0,11,75,NOUVELLE-AQUITAINE
202124,3,341,0,820,4,0,10,84,AUVERGNE-RHONE-ALPES
202124,3,48,0,266,2,0,10,27,BOURGOGNE-FRANCHE-COMTE
202124,3,312,0,711,9,0,21,53,BRETAGNE
202124,3,43,0,173,2,0,7,24,CENTRE-VAL-DE-LOIRE
202124,3,4,0,25,1,0,7,94,CORSE
202124,3,951,0,2281,8,0,19,11,ILE-DE-FRANCE
202124,3,343,0,829,6,0,14,76,OCCITANIE
202124,3,274,0,899,4,0,14,32,HAUTS-DE-FRANCE
202124,3,55,0,205,2,0,6,28,NORMANDIE
202124,3,321,0,840,8,0,21,52,PAYS-DE-LA-LOIRE
202124,3,325,0,921,6,0,18,93,PROVENCE-ALPES-COTE-D-AZUR
202123,3,324,0,979,6,0,18,44,GRAND EST
202123,3,390,0,894,6,0,14,75,NOUVELLE-AQUITAINE
202123,3,327,0,759,4,0,9,84,AUVERGNE-RHONE-ALPES
202123,3,272,0,780,9,0,27,27,BOURGOGNE-FRANCHE-COMTE
202123,3,214,0,544,6,0,16,53,BRETAGNE
202123,3,154,0,371,6,0,14,24,CENTRE-VAL-DE-LOIRE
202123,3,6,0,31,2,0,9,94,CORSE
202123,3,1134,0,2684,9,0,22,11,ILE-DE-FRANCE
202123,3,262,0,719,4,0,12,76,OCCITANIE
202123,3,409,0,1177,7,0,20,32,HAUTS-DE-FRANCE
202123,3,71,0,241,2,0,7,28,NORMANDIE
202123,3,320,0,787,8,0,20,52,PAYS-DE-LA-LOIRE
202123,3,167,0,592,3,0,11,93,PROVENCE-ALPES-COTE-D-AZUR
202122,3,268,0,847,5,0,15,44,GRAND EST
202122,3,551,0,1206,9,0,20,75,NOUVELLE-AQUITAINE
202122,3,530,0,1072,6,0,13,84,AUVERGNE-RHONE-ALPES
202122,3,113,0,399,4,0,14,27,BOURGOGNE-FRANCHE-COMTE
202122,3,397,0,884,12,0,26,53,BRETAGNE
202122,3,211,0,514,8,0,20,24,CENTRE-VAL-DE-LOIRE
202122,3,0,0,0,0,0,0,94,CORSE
202122,3,1877,0,3987,15,0,32,11,ILE-DE-FRANCE
202122,3,565,0,1225,9,0,20,76,OCCITANIE
202122,3,421,0,1076,7,0,18,32,HAUTS-DE-FRANCE
202122,3,44,0,175,1,0,5,28,NORMANDIE
202122,3,250,0,722,6,0,18,52,PAYS-DE-LA-LOIRE
202122,3,190,0,587,4,0,12,93,PROVENCE-ALPES-COTE-D-AZUR
202121,3,843,0,1892,15,0,34,44,GRAND EST
202121,3,637,0,1328,10,0,21,75,NOUVELLE-AQUITAINE
202121,3,549,0,1113,7,0,14,84,AUVERGNE-RHONE-ALPES
202121,3,130,0,408,5,0,15,27,BOURGOGNE-FRANCHE-COMTE
202121,3,458,0,998,13,0,29,53,BRETAGNE
202121,3,190,0,485,7,0,18,24,CENTRE-VAL-DE-LOIRE
202121,3,0,0,0,0,0,0,94,CORSE
202121,3,1622,0,3474,13,0,28,11,ILE-DE-FRANCE
202121,3,528,0,1239,9,0,21,76,OCCITANIE
202121,3,489,0,1195,8,0,20,32,HAUTS-DE-FRANCE
202121,3,25,0,118,1,0,4,28,NORMANDIE
202121,3,208,0,653,5,0,16,52,PAYS-DE-LA-LOIRE
202121,3,339,0,798,7,0,16,93,PROVENCE-ALPES-COTE-D-AZUR
202120,3,1493,130,2856,26,2,50,44,GRAND EST
202120,3,437,0,966,7,0,16,75,NOUVELLE-AQUITAINE
202120,3,832,196,1468,10,2,18,84,AUVERGNE-RHONE-ALPES
202120,3,293,0,737,10,0,25,27,BOURGOGNE-FRANCHE-COMTE
202120,3,509,0,1038,15,0,30,53,BRETAGNE
202120,3,156,0,372,6,0,14,24,CENTRE-VAL-DE-LOIRE
202120,3,30,0,117,9,0,34,94,CORSE
202120,3,1368,359,2377,11,3,19,11,ILE-DE-FRANCE
202120,3,927,0,1918,15,0,31,76,OCCITANIE
202120,3,296,0,775,5,0,13,32,HAUTS-DE-FRANCE
202120,3,53,0,189,2,0,6,28,NORMANDIE
202120,3,262,0,757,7,0,20,52,PAYS-DE-LA-LOIRE
202120,3,687,0,1502,13,0,29,93,PROVENCE-ALPES-COTE-D-AZUR
202119,3,389,0,1039,7,0,18,44,GRAND EST
202119,3,442,0,997,7,0,16,75,NOUVELLE-AQUITAINE
202119,3,851,157,1545,10,2,18,84,AUVERGNE-RHONE-ALPES
202119,3,215,0,592,7,0,20,27,BOURGOGNE-FRANCHE-COMTE
202119,3,435,0,937,13,0,28,53,BRETAGNE
202119,3,316,0,643,12,0,24,24,CENTRE-VAL-DE-LOIRE
202119,3,22,0,77,6,0,22,94,CORSE
202119,3,1265,275,2255,10,2,18,11,ILE-DE-FRANCE
202119,3,666,0,1456,11,0,24,76,OCCITANIE
202119,3,482,0,1088,8,0,18,32,HAUTS-DE-FRANCE
202119,3,72,0,262,2,0,8,28,NORMANDIE
202119,3,298,0,754,8,0,20,52,PAYS-DE-LA-LOIRE
202119,3,498,0,1174,10,0,23,93,PROVENCE-ALPES-COTE-D-AZUR
202118,3,1245,0,2597,22,0,46,44,GRAND EST
202118,3,380,0,902,6,0,15,75,NOUVELLE-AQUITAINE
202118,3,1208,159,2257,15,2,28,84,AUVERGNE-RHONE-ALPES
202118,3,162,0,521,6,0,18,27,BOURGOGNE-FRANCHE-COMTE
202118,3,326,0,897,10,0,27,53,BRETAGNE
202118,3,350,0,755,13,0,28,24,CENTRE-VAL-DE-LOIRE
202118,3,19,0,67,6,0,20,94,CORSE
202118,3,966,62,1870,8,1,15,11,ILE-DE-FRANCE
202118,3,536,0,1194,9,0,20,76,OCCITANIE
202118,3,581,0,1235,10,0,21,32,HAUTS-DE-FRANCE
202118,3,23,0,119,1,0,4,28,NORMANDIE
202118,3,173,0,534,4,0,13,52,PAYS-DE-LA-LOIRE
202118,3,789,0,1847,15,0,36,93,PROVENCE-ALPES-COTE-D-AZUR
202117,3,1581,23,3139,28,0,56,44,GRAND EST
202117,3,463,0,1015,8,0,17,75,NOUVELLE-AQUITAINE
202117,3,1168,268,2068,14,3,25,84,AUVERGNE-RHONE-ALPES
202117,3,209,0,671,7,0,23,27,BOURGOGNE-FRANCHE-COMTE
202117,3,732,0,1948,21,0,56,53,BRETAGNE
202117,3,93,0,281,4,0,11,24,CENTRE-VAL-DE-LOIRE
202117,3,34,0,93,10,0,27,94,CORSE
202117,3,1482,340,2624,12,3,21,11,ILE-DE-FRANCE
202117,3,847,0,1727,14,0,29,76,OCCITANIE
202117,3,562,0,1437,9,0,23,32,HAUTS-DE-FRANCE
202117,3,211,0,511,6,0,15,28,NORMANDIE
202117,3,361,0,850,9,0,22,52,PAYS-DE-LA-LOIRE
202117,3,643,0,1377,13,0,27,93,PROVENCE-ALPES-COTE-D-AZUR
202116,3,1566,365,2767,28,7,49,44,GRAND EST
202116,3,677,0,1393,11,0,23,75,NOUVELLE-AQUITAINE
202116,3,1247,342,2152,15,4,26,84,AUVERGNE-RHONE-ALPES
202116,3,281,0,923,10,0,32,27,BOURGOGNE-FRANCHE-COMTE
202116,3,1207,229,2185,35,6,64,53,BRETAGNE
202116,3,273,0,620,10,0,23,24,CENTRE-VAL-DE-LOIRE
202116,3,50,0,117,15,0,35,94,CORSE
202116,3,3641,1655,5627,30,14,46,11,ILE-DE-FRANCE
202116,3,1436,34,2838,24,1,47,76,OCCITANIE
202116,3,886,0,2247,15,0,37,32,HAUTS-DE-FRANCE
202116,3,187,0,488,5,0,14,28,NORMANDIE
202116,3,334,0,798,9,0,21,52,PAYS-DE-LA-LOIRE
202116,3,807,0,1778,16,0,35,93,PROVENCE-ALPES-COTE-D-AZUR
202115,3,2158,731,3585,38,13,63,44,GRAND EST
202115,3,1406,217,2595,23,4,42,75,NOUVELLE-AQUITAINE
202115,3,1239,223,2255,15,3,27,84,AUVERGNE-RHONE-ALPES
202115,3,458,0,1235,16,0,43,27,BOURGOGNE-FRANCHE-COMTE
202115,3,1010,0,2047,29,0,59,53,BRETAGNE
202115,3,495,71,919,19,3,35,24,CENTRE-VAL-DE-LOIRE
202115,3,86,0,212,25,0,62,94,CORSE
202115,3,6520,3841,9199,53,31,75,11,ILE-DE-FRANCE
202115,3,1576,182,2970,26,3,49,76,OCCITANIE
202115,3,662,0,1487,11,0,25,32,HAUTS-DE-FRANCE
202115,3,206,0,483,6,0,14,28,NORMANDIE
202115,3,884,0,2012,23,0,52,52,PAYS-DE-LA-LOIRE
202115,3,801,0,1879,16,0,37,93,PROVENCE-ALPES-COTE-D-AZUR
202114,3,1764,619,2909,31,11,51,44,GRAND EST
202114,3,1241,0,2573,20,0,42,75,NOUVELLE-AQUITAINE
202114,3,2464,1160,3768,30,14,46,84,AUVERGNE-RHONE-ALPES
202114,3,482,0,1176,17,0,41,27,BOURGOGNE-FRANCHE-COMTE
202114,3,809,0,1650,24,0,49,53,BRETAGNE
202114,3,860,286,1434,33,11,55,24,CENTRE-VAL-DE-LOIRE
202114,3,121,0,292,35,0,85,94,CORSE
202114,3,6186,3418,8954,50,28,72,11,ILE-DE-FRANCE
202114,3,1093,0,2204,18,0,36,76,OCCITANIE
202114,3,1246,0,2502,20,0,41,32,HAUTS-DE-FRANCE
202114,3,168,0,410,5,0,12,28,NORMANDIE
202114,3,1136,0,2475,29,0,64,52,PAYS-DE-LA-LOIRE
202114,3,1518,0,3338,30,0,65,93,PROVENCE-ALPES-COTE-D-AZUR
202113,3,2874,1351,4397,51,24,78,44,GRAND EST
202113,3,1547,480,2614,25,8,42,75,NOUVELLE-AQUITAINE
202113,3,1846,619,3073,23,8,38,84,AUVERGNE-RHONE-ALPES
202113,3,1073,0,2316,37,0,80,27,BOURGOGNE-FRANCHE-COMTE
202113,3,1428,363,2493,42,11,73,53,BRETAGNE
202113,3,988,355,1621,38,14,62,24,CENTRE-VAL-DE-LOIRE
202113,3,34,0,95,10,0,28,94,CORSE
202113,3,6393,3593,9193,52,29,75,11,ILE-DE-FRANCE
202113,3,1281,170,2392,21,3,39,76,OCCITANIE
202113,3,1652,372,2932,27,6,48,32,HAUTS-DE-FRANCE
202113,3,392,16,768,12,1,23,28,NORMANDIE
202113,3,1095,114,2076,28,3,53,52,PAYS-DE-LA-LOIRE
202113,3,3041,421,5661,59,8,110,93,PROVENCE-ALPES-COTE-D-AZUR
202112,3,2467,792,4142,44,14,74,44,GRAND EST
202112,3,2007,921,3093,33,15,51,75,NOUVELLE-AQUITAINE
202112,3,2136,770,3502,26,9,43,84,AUVERGNE-RHONE-ALPES
202112,3,1862,111,3613,65,4,126,27,BOURGOGNE-FRANCHE-COMTE
202112,3,1019,264,1774,30,8,52,53,BRETAGNE
202112,3,778,147,1409,30,6,54,24,CENTRE-VAL-DE-LOIRE
202112,3,73,0,156,21,0,45,94,CORSE
202112,3,7200,4513,9887,58,36,80,11,ILE-DE-FRANCE
202112,3,2266,688,3844,38,12,64,76,OCCITANIE
202112,3,1864,749,2979,31,13,49,32,HAUTS-DE-FRANCE
202112,3,787,0,2077,23,0,61,28,NORMANDIE
202112,3,1560,273,2847,40,7,73,52,PAYS-DE-LA-LOIRE
202112,3,2482,972,3992,48,19,77,93,PROVENCE-ALPES-COTE-D-AZUR
202111,3,2378,681,4075,42,12,72,44,GRAND EST
202111,3,1507,548,2466,25,9,41,75,NOUVELLE-AQUITAINE
202111,3,1511,615,2407,18,7,29,84,AUVERGNE-RHONE-ALPES
202111,3,830,0,1784,29,0,62,27,BOURGOGNE-FRANCHE-COMTE
202111,3,1218,236,2200,36,7,65,53,BRETAGNE
202111,3,650,18,1282,25,1,49,24,CENTRE-VAL-DE-LOIRE
202111,3,77,0,164,22,0,47,94,CORSE
202111,3,6179,3241,9117,50,26,74,11,ILE-DE-FRANCE
202111,3,1789,465,3113,30,8,52,76,OCCITANIE
202111,3,1541,376,2706,25,6,44,32,HAUTS-DE-FRANCE
202111,3,497,0,1504,15,0,45,28,NORMANDIE
202111,3,1948,278,3618,50,7,93,52,PAYS-DE-LA-LOIRE
202111,3,1613,279,2947,31,5,57,93,PROVENCE-ALPES-COTE-D-AZUR
202110,3,1989,365,3613,35,6,64,44,GRAND EST
202110,3,1003,240,1766,16,4,28,75,NOUVELLE-AQUITAINE
202110,3,1356,104,2608,17,2,32,84,AUVERGNE-RHONE-ALPES
202110,3,667,0,1378,23,0,48,27,BOURGOGNE-FRANCHE-COMTE
202110,3,1441,244,2638,42,7,77,53,BRETAGNE
202110,3,602,0,1213,23,0,46,24,CENTRE-VAL-DE-LOIRE
202110,3,47,0,114,14,0,34,94,CORSE
202110,3,5247,2506,7988,43,21,65,11,ILE-DE-FRANCE
202110,3,1473,443,2503,25,8,42,76,OCCITANIE
202110,3,1355,237,2473,22,4,40,32,HAUTS-DE-FRANCE
202110,3,464,0,1438,14,0,43,28,NORMANDIE
202110,3,1450,332,2568,37,8,66,52,PAYS-DE-LA-LOIRE
202110,3,1878,114,3642,37,3,71,93,PROVENCE-ALPES-COTE-D-AZUR
202109,3,2302,468,4136,41,9,73,44,GRAND EST
202109,3,686,26,1346,11,0,22,75,NOUVELLE-AQUITAINE
202109,3,1663,0,3423,20,0,42,84,AUVERGNE-RHONE-ALPES
202109,3,318,0,828,11,0,29,27,BOURGOGNE-FRANCHE-COMTE
202109,3,853,12,1694,25,0,50,53,BRETAGNE
202109,3,600,35,1165,23,2,44,24,CENTRE-VAL-DE-LOIRE
202109,3,84,0,189,24,0,55,94,CORSE
202109,3,3519,2109,4929,29,18,40,11,ILE-DE-FRANCE
202109,3,1052,216,1888,18,4,32,76,OCCITANIE
202109,3,809,0,1719,13,0,28,32,HAUTS-DE-FRANCE
202109,3,678,0,1676,20,0,49,28,NORMANDIE
202109,3,510,0,1402,13,0,36,52,PAYS-DE-LA-LOIRE
202109,3,1679,0,3741,33,0,73,93,PROVENCE-ALPES-COTE-D-AZUR
202108,3,1973,593,3353,35,11,59,44,GRAND EST
202108,3,944,177,1711,15,2,28,75,NOUVELLE-AQUITAINE
202108,3,1778,408,3148,22,5,39,84,AUVERGNE-RHONE-ALPES
202108,3,401,0,1043,14,0,36,27,BOURGOGNE-FRANCHE-COMTE
202108,3,673,0,1350,20,0,40,53,BRETAGNE
202108,3,659,156,1162,25,6,44,24,CENTRE-VAL-DE-LOIRE
202108,3,72,0,170,21,0,49,94,CORSE
202108,3,5428,2507,8349,44,20,68,11,ILE-DE-FRANCE
202108,3,472,0,1073,8,0,18,76,OCCITANIE
202108,3,1438,202,2674,24,4,44,32,HAUTS-DE-FRANCE
202108,3,481,0,1435,14,0,42,28,NORMANDIE
202108,3,2228,633,3823,58,17,99,52,PAYS-DE-LA-LOIRE
202108,3,1736,240,3232,34,5,63,93,PROVENCE-ALPES-COTE-D-AZUR
202107,3,1166,308,2024,21,6,36,44,GRAND EST
202107,3,860,149,1571,14,2,26,75,NOUVELLE-AQUITAINE
202107,3,1682,555,2809,21,7,35,84,AUVERGNE-RHONE-ALPES
202107,3,692,0,1494,24,0,52,27,BOURGOGNE-FRANCHE-COMTE
202107,3,775,84,1466,23,3,43,53,BRETAGNE
202107,3,419,28,810,16,1,31,24,CENTRE-VAL-DE-LOIRE
202107,3,69,0,144,20,0,42,94,CORSE
